"subject","subjectLabel","typeOfInterest","interest","interestLabel"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Turkey--Istanbul"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q123466","Heinrich Wölfflin"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q123466","Heinrich Wölfflin"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q107970","Paul Frankl"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q107970","Paul Frankl"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Italy--Florence"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Art, Medieval"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Bronze doors"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q55044","Ludwig Maximilian University of Munich"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Church architecture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Ghiberti, Lorenzo,"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Italy--Rome"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Art--Historiography"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q361","World War I"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Architecture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Bible"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Architectural drawing, Medieval"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Sculpture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Germany"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q37853","Baroque"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q37853","Baroque"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Jewish architecture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Church and state"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q70804","Adolph Goldschmidt"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q70804","Adolph Goldschmidt"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Italy--Milan"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Rome (Empire)"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q152087","Humboldt University of Berlin"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Sculpture, Classical"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Church buildings"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q119190","medieval studies"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Church history--Middle Ages"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Architecture and state"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q215999","Rudolf Wittkower"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Relief (Sculpture)"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q701741","Wolfgang Lotz"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Drawing, Italian"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q648154","byzantine studies"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Art, Renaissance"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Alexander--VII,--Pope,"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Architecture--Study and teaching"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Synagogues"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Krautheimer, Richard,"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Italy"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Buildings"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Basilicas"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q7330","history of the Jews in Germany"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Basilica di San Pietro in Vaticano"
