"subject","subjectLabel","typeOfInterest","interest","interestLabel"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q537874","John Pope-Hennessy"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q537874","John Pope-Hennessy"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectArtwork","http://www.wikidata.org/entity/Q2943","Sistine Chapel"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q7780","Fra Bartolomeo"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectGenre","http://www.wikidata.org/entity/Q9134","mythology"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q2554861","Benedetto Ghirlandaio"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectArtwork","http://www.wikidata.org/entity/Q2593098","Tornabuoni Chapel"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1273","Tuscany"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q166118","archive"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q13373","Lucca"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1278452","polyptych"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q2013867","Bartolomeo di Giovanni"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q13378","Arezzo"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectGenre","http://www.wikidata.org/entity/Q41493","ancient history"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q64881","Ridolfo del Ghirlandaio"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectObject","http://www.wikidata.org/entity/Q1278452","polyptych"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q2311437","Biagio d'Antonio"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectArtwork","http://www.wikidata.org/entity/Q3657674","Santa Fina Chapel"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectPeriod","http://www.wikidata.org/entity/Q7018","15th century"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q3147735","Christian iconography"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q5233838","David Freedberg"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectPeriod","http://www.wikidata.org/entity/Q7017","16th century"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Leonardo,--da Vinci,"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q213439","University of Virginia"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Art, French"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Art--Private collections"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Flowers in art"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Mural painting and decoration"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","New York (State)--New York"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Photograph collections"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Ghirlandaio, Domenico,"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Portraits, Renaissance"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Fables, Greek"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Velazquez, Diego,"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Wrightsman, Jayne"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Europe--Flanders"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Italy"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q13371","Harvard University"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Metropolitan Museum of Art (New York, N.Y.)"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Libraries"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Painting, Italian"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q38","Italy"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q2044","Florence"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q2044","Florence"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Fahy, Everett"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Italy--Rome"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1345","Philadelphia"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Italy--Florence"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Rosselli, Cosimo,"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Painting, Flemish"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Art"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Painting, Renaissance"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1089074","Federico Zeri"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1089074","Federico Zeri"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Art, European"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Aesop's fables"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q49210","New York University"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Rosselli family"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q682827","The Frick Collection"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Portraits, Italian"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q537874","John Pope-Hennessy"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q537874","John Pope-Hennessy"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Illumination of books and manuscripts, Renaissance"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Art, Renaissance"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Portrait painting"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Rosselli, Bernardo di Stefano,"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Medici Aesop"
