"subject","subjectLabel","typeOfInterest","interest","interestLabel"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q38","Italy"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Sixtus--IV,--Pope,"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Bibliography"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Bibliotheca Hertziana, Max-Planck-Institut"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Palazzo Zuccari (Rome, Italy)"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Medici, House of"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Botticelli, Sandro,"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Art, Renaissance"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Renaissance"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Julius--II,--Pope,"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Painting, Renaissance"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q158085","Max Planck Society"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Mural painting and decoration, Italian"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q90407","Richard Krautheimer"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q90407","Richard Krautheimer"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Tombs"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Cappella Sistina (Santa Maria Maggiore (Church : Rome, Italy))"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Architecture"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Sepulchral monuments"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Ghirlandaio, Domenico,"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Pintoricchio,"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q154804","Leipzig University"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Rome (Empire)"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","British Museum"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Vatican Palace (Vatican City)"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q708038","Kaiser Wilhelm Society"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Libraries"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q361","World War I"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Steinmann, Ernst,"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Paul--III,--Pope,"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Mural painting and decoration"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Italy--Rome"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q2044","Florence"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q7320","Nazi Party"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q215999","Rudolf Wittkower"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1277188","Palazzetto Zuccari"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Basilica di San Pietro in Vaticano"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q159895","University of Rostock"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q104520","Pomerania"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q64637","Anton Heinrich Springer"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q64637","Anton Heinrich Springer"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q671011","Jördenstorf"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Sculpture"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q183","Germany"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q183","Germany"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q517","Napoleon"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q517","Napoleon"
