"subject","subjectLabel","typeOfInterest","interest","interestLabel"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Art"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Architecture"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Sculpture, Renaissance"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Rome (Empire)"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","San Lorenzo (Church : Florence, Italy)"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Mural painting and decoration, Renaissance"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Galleria Borghese"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Painting"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q345605","Federico Zuccari"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q345605","Federico Zuccari"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q170022","House of Medici"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Palaces"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Architecture, Early Christian"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Diana with nymphs at play (Domenichino)"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Artists and patrons"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Art, Renaissance"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Italy--Rome"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q152087","Humboldt University of Berlin"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Church architecture"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Mural painting and decoration"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Italy--Sicily"
